time,open,high,low,close,volume
2022-01-12 12:30:00,132.7,133.07,132.68,132.84,106714
2022-01-12 12:15:00,132.61,132.83,132.51,132.7,135639
2022-01-12 12:00:00,132.5326,132.73,132.47,132.63,138202
2022-01-12 11:45:00,132.06,132.63,132.06,132.53,180673
2022-01-12 11:30:00,131.74,132.1999,131.48,132.07,171324
2022-01-12 11:15:00,132.03,132.09,131.48,131.75,159328
2022-01-12 11:00:00,131.5016,132.07,131.5001,132.02,183120
2022-01-12 10:45:00,131.88,132.17,131.37,131.5,256505
2022-01-12 10:30:00,132.13,132.2517,131.69,131.88,205878
2022-01-12 10:15:00,132.22,132.29,131.86,132.171,220211
2022-01-12 10:00:00,132.67,132.8199,132.1802,132.2,230791
2022-01-12 09:45:00,133.25,134.47,132.18,132.705,497902
2022-01-12 09:30:00,132.81,133.4,132.81,133.4,957
2022-01-12 09:15:00,132.91,133.28,132.81,133.28,762
2022-01-12 08:45:00,132.81,133.0,132.68,133.0,1774
2022-01-12 08:30:00,132.6801,132.8,132.68,132.68,539
2022-01-12 08:15:00,132.7,132.75,132.68,132.68,1789
2022-01-12 08:00:00,132.7,132.7,132.7,132.7,302
2022-01-12 07:45:00,132.8,132.8,132.8,132.8,100
2022-01-12 07:30:00,132.7,132.7,132.7,132.7,185
2022-01-11 20:00:00,132.8,132.85,132.8,132.85,1085
2022-01-11 19:30:00,132.75,132.75,132.75,132.75,112
2022-01-11 18:45:00,132.68,132.68,132.66,132.66,301
2022-01-11 18:30:00,132.68,132.78,132.68,132.78,425
2022-01-11 18:15:00,132.68,132.68,132.68,132.68,230
2022-01-11 17:45:00,132.65,132.84,132.65,132.84,786
2022-01-11 17:30:00,132.71,132.71,132.71,132.71,102
2022-01-11 17:15:00,132.74,132.82,132.74,132.75,2586
2022-01-11 17:00:00,132.75,132.75,132.75,132.75,300
2022-01-11 16:45:00,132.74,132.74,132.74,132.74,288
2022-01-11 16:30:00,132.95,132.95,132.5,132.55,1708
2022-01-11 16:15:00,132.87,132.87,132.52,132.52,113079
2022-01-11 16:00:00,132.92,132.97,132.6012,132.83,734538
2022-01-11 15:45:00,132.61,133.25,132.61,132.935,447183
2022-01-11 15:30:00,132.885,133.07,132.54,132.595,303530
2022-01-11 15:15:00,132.245,133.025,132.1752,132.885,448685
2022-01-11 15:00:00,132.3,132.42,132.17,132.245,224470
2022-01-11 14:45:00,131.84,132.3499,131.76,132.3004,211111
2022-01-11 14:30:00,131.465,131.88,131.38,131.83,155344
2022-01-11 14:15:00,131.49,131.49,131.21,131.43,128419
2022-01-11 14:00:00,131.291,131.62,131.26,131.489,141318
2022-01-11 13:45:00,131.51,131.54,131.1701,131.31,487346
2022-01-11 13:30:00,131.4,131.62,131.39,131.4982,133975
2022-01-11 13:15:00,131.64,131.65,131.07,131.4196,182538
2022-01-11 13:00:00,131.47,131.77,131.42,131.67,176124
2022-01-11 12:45:00,131.1,131.5214,131.07,131.4544,149610
2022-01-11 12:30:00,130.93,131.44,130.91,131.07,182503
2022-01-11 12:15:00,130.355,130.98,130.28,130.935,187935
2022-01-11 12:00:00,130.9943,131.11,130.16,130.3301,232481
2022-01-11 11:45:00,130.63,131.19,130.63,131.0,250984
2022-01-11 11:30:00,130.4298,130.74,130.25,130.61,259166
2022-01-11 11:15:00,130.09,130.455,130.03,130.39,241908
2022-01-11 11:00:00,129.35,130.32,129.26,130.11,473023
2022-01-11 10:45:00,129.52,130.11,129.3446,129.36,452543
2022-01-11 10:30:00,129.62,129.82,129.04,129.5,448440
2022-01-11 10:15:00,129.5399,129.9,129.1,129.625,515692
2022-01-11 10:00:00,128.8865,129.7,128.63,129.55,702263
2022-01-11 09:45:00,130.52,131.19,127.97,128.89,2168991
2022-01-11 09:30:00,130.2,131.26,130.2,130.31,37900
2022-01-11 09:15:00,130.1,130.4,130.03,130.25,22980
2022-01-11 09:00:00,130.3,130.6,130.14,130.21,20044
2022-01-11 08:45:00,130.9,130.9,130.24,130.4,17043
2022-01-11 08:30:00,130.94,130.99,130.6,130.8,13198
2022-01-11 08:15:00,132.0,132.0,130.6,130.7,27269
2022-01-11 08:00:00,131.98,132.0,131.5,131.55,13656
2022-01-11 07:45:00,131.94,132.0,131.84,132.0,9218
2022-01-11 07:30:00,131.97,131.97,131.96,131.96,1742
2022-01-11 07:15:00,131.89,132.0,131.65,131.8,6326
2022-01-11 06:45:00,131.53,131.55,131.53,131.55,325
2022-01-11 06:30:00,131.61,131.65,131.61,131.65,1508
2022-01-11 06:15:00,131.61,131.61,131.61,131.61,788
2022-01-11 06:00:00,131.7,131.71,131.7,131.71,697
2022-01-11 05:45:00,132.35,132.35,131.7,131.74,1263
2022-01-11 05:00:00,132.31,132.31,132.31,132.31,1133
2022-01-11 04:45:00,132.31,132.31,132.31,132.31,502
2022-01-11 04:30:00,132.99,132.99,132.18,132.18,1400
2022-01-11 04:15:00,133.72,133.72,132.69,132.9,7694
2022-01-10 20:00:00,135.03,135.03,135.03,135.03,111
2022-01-10 19:30:00,135.08,135.08,135.08,135.08,500
2022-01-10 19:15:00,135.19,135.19,135.19,135.19,150
2022-01-10 18:15:00,135.1,135.2,135.1,135.2,636
2022-01-10 17:30:00,135.4,135.4,135.4,135.4,100
2022-01-10 17:15:00,135.0,135.45,135.0,135.45,211
2022-01-10 16:45:00,136.0,136.0,136.0,136.0,205
2022-01-10 16:30:00,136.0,136.0,134.830002,134.830002,3974
2022-01-10 16:15:00,135.03,135.03,135.03,135.03,163285
2022-01-10 16:00:00,134.93,135.11,134.8,135.0,563951
2022-01-10 15:45:00,135.03,135.25,134.8041,134.9462,198326
2022-01-10 15:30:00,134.98,135.11,134.92,135.01,111603
2022-01-10 15:15:00,135.45,135.48,134.97,134.97,132300
2022-01-10 15:00:00,135.495,135.55,135.15,135.435,107993
2022-01-10 14:45:00,135.702,135.76,135.43,135.5197,131763
2022-01-10 14:30:00,135.83,136.05,135.69,135.691,113863
2022-01-10 14:15:00,135.74,136.2,135.71,135.815,149960
2022-01-10 14:00:00,135.58,135.77,135.54,135.74,130663
2022-01-10 13:45:00,135.61,135.8,135.46,135.62,121354
2022-01-10 13:30:00,135.56,135.71,135.3601,135.609,94720
2022-01-10 13:15:00,135.46,135.7,135.45,135.56,81385
2022-01-10 13:00:00,135.435,135.75,135.37,135.445,93097
2022-01-10 12:45:00,135.6,135.66,135.41,135.435,109652
2022-01-10 12:30:00,135.47,135.6699,135.15,135.595,91830
2022-01-10 12:15:00,135.02,135.49,134.955,135.48,125394
2022-01-10 12:00:00,134.07,135.11,134.06,135.03,141752
2022-01-10 11:45:00,134.56,134.56,133.98,134.075,141046
2022-01-10 11:30:00,134.33,134.785,134.17,134.575,167980
2022-01-10 11:15:00,134.19,134.5,133.92,134.31,122963
2022-01-10 11:00:00,133.63,134.22,133.57,134.18,174020
2022-01-10 10:45:00,133.905,134.09,133.38,133.644,170897
2022-01-10 10:30:00,133.76,134.158,133.6,133.91,228515
2022-01-10 10:15:00,133.86,134.28,133.4501,133.7506,266467
2022-01-10 10:00:00,134.8869,135.39,133.77,133.77,259402
2022-01-10 09:45:00,134.47,136.2,134.057,134.97,460679
2022-01-10 09:30:00,134.57,134.57,134.31,134.31,2042
2022-01-10 09:15:00,134.58,134.64,134.58,134.64,897
2022-01-10 09:00:00,134.78,134.78,134.78,134.78,303
2022-01-10 08:45:00,135.0,135.0,134.83,134.83,648
2022-01-10 08:15:00,134.73,134.73,134.7,134.7,509
2022-01-10 07:30:00,134.7,134.7,134.7,134.7,485
2022-01-10 07:15:00,135.0,135.0,135.0,135.0,822
2022-01-10 07:00:00,135.0,135.0,135.0,135.0,471
2022-01-10 06:45:00,135.0,135.0,135.0,135.0,300
2022-01-10 06:15:00,135.0,135.0,135.0,135.0,500
2022-01-10 06:00:00,135.0,135.0,135.0,135.0,101
2022-01-10 04:45:00,134.98,135.1,134.98,135.1,816
2022-01-07 19:30:00,134.83,134.95,134.83,134.95,415
2022-01-07 18:45:00,134.7,134.83,134.7,134.7,576
2022-01-07 18:30:00,134.82,134.83,134.82,134.83,500
2022-01-07 18:15:00,134.61,134.61,134.61,134.61,200
2022-01-07 17:00:00,134.78,134.78,134.63,134.63,1398
2022-01-07 16:45:00,134.5,134.5,134.5,134.5,101
2022-01-07 16:30:00,134.83,134.83,134.5,134.5,200
2022-01-07 16:15:00,134.83,134.83,134.32,134.83,86815
2022-01-07 16:00:00,134.93,135.13,134.62,134.81,638345
2022-01-07 15:45:00,134.96,135.19,134.92,134.93,183720
2022-01-07 15:30:00,135.15,135.18,134.79,134.98,134377
2022-01-07 15:15:00,134.7,135.19,134.69,135.155,144451
2022-01-07 15:00:00,134.579,134.77,134.48,134.685,168475
2022-01-07 14:45:00,134.5701,134.7,134.535,134.55,82940
2022-01-07 14:30:00,134.78,134.88,134.52,134.585,74553
2022-01-07 14:15:00,134.88,134.96,134.7,134.76,99868
2022-01-07 14:00:00,134.66,134.89,134.63,134.89,94973
2022-01-07 13:45:00,134.5804,134.76,134.4472,134.645,156149
2022-01-07 13:30:00,134.8757,134.92,134.47,134.56,108227
2022-01-07 13:15:00,134.91,135.07,134.82,134.91,102378
2022-01-07 13:00:00,134.79,134.97,134.75,134.9,76582
2022-01-07 12:45:00,134.78,134.98,134.745,134.8,109804
2022-01-07 12:30:00,134.58,134.8,134.54,134.775,91192
2022-01-07 12:15:00,134.85,134.85,134.3542,134.58,118541
2022-01-07 12:00:00,134.7,134.9197,134.25,134.87,115681
2022-01-07 11:45:00,134.16,134.7797,134.16,134.7126,122441
2022-01-07 11:30:00,134.4201,134.435,133.96,134.18,117134
2022-01-07 11:15:00,134.431,134.56,134.24,134.39,114144
2022-01-07 11:00:00,133.9,134.54,133.5111,134.4421,229264
2022-01-07 10:45:00,134.4,134.45,133.82,133.94,257785
2022-01-07 10:30:00,134.75,134.88,134.36,134.41,222383
2022-01-07 10:15:00,134.56,135.21,134.46,134.73,244055
2022-01-07 10:00:00,134.54,135.0,134.52,134.55,189709
2022-01-07 09:45:00,134.9,135.6618,134.41,134.54,304544
2022-01-07 09:30:00,134.9,134.9,134.18,134.83,5289
2022-01-07 09:15:00,134.81,134.81,134.81,134.81,191
2022-01-07 09:00:00,134.88,134.9,134.88,134.9,500
2022-01-07 08:45:00,134.82,134.89,134.81,134.83,1728
2022-01-07 08:15:00,135.08,135.08,135.0,135.07,1027
2022-01-06 19:45:00,135.45,135.45,135.45,135.45,1082
2022-01-06 19:30:00,135.36,135.36,135.36,135.36,250
2022-01-06 19:15:00,135.34,135.4,135.34,135.4,302
2022-01-06 19:00:00,135.36,135.36,135.34,135.34,375
2022-01-06 18:45:00,135.4,135.4,135.4,135.4,194
2022-01-06 18:15:00,135.37,135.4,135.3,135.3,1650
2022-01-06 18:00:00,135.35,135.41,135.25,135.4,6040
2022-01-06 17:45:00,135.27,135.27,135.05,135.05,2709
2022-01-06 17:30:00,135.35,135.35,135.35,135.35,609
2022-01-06 17:00:00,135.36,135.36,135.29,135.29,1479
2022-01-06 16:45:00,135.4,135.4,135.34,135.35,37260
2022-01-06 16:30:00,135.41,135.41,135.41,135.41,913
2022-01-06 16:15:00,135.34,135.34,135.34,135.34,126979
2022-01-06 16:00:00,135.56,135.83,135.34,135.34,758225
2022-01-06 15:45:00,135.563,135.745,135.515,135.57,420573
2022-01-06 15:30:00,135.72,135.7716,135.5,135.565,243116
2022-01-06 15:15:00,135.345,135.82,135.345,135.72,212106
2022-01-06 15:00:00,135.51,135.702,135.321,135.34,146874
2022-01-06 14:45:00,135.515,135.59,135.4,135.49,136799
2022-01-06 14:30:00,134.92,135.515,134.905,135.51,106074
2022-01-06 14:15:00,134.9,135.04,134.82,134.9,144942
2022-01-06 14:00:00,135.42,135.555,134.815,134.91,207194
2022-01-06 13:45:00,135.3067,135.53,135.22,135.425,142483
2022-01-06 13:30:00,135.14,135.42,134.95,135.32,122052
2022-01-06 13:15:00,134.74,135.18,134.74,135.18,121913
2022-01-06 13:00:00,135.21,135.37,134.69,134.725,176100
2022-01-06 12:45:00,134.7784,135.27,134.7784,135.21,150233
2022-01-06 12:30:00,134.87,135.49,134.7601,134.7601,309768
2022-01-06 12:15:00,134.29,134.845,134.1,134.7801,185642
2022-01-06 12:00:00,133.67,134.68,133.66,134.315,393842
2022-01-06 11:45:00,132.82,133.865,132.7,133.64,374047
2022-01-06 11:30:00,132.81,133.16,132.53,132.85,477727
2022-01-06 11:15:00,133.285,133.331,132.51,132.81,607398
2022-01-06 11:00:00,134.705,134.78,133.21,133.3099,418900
2022-01-06 10:45:00,134.1406,135.2,134.06,134.69,360677
2022-01-06 10:30:00,134.9529,135.07,134.01,134.127,375356
2022-01-06 10:15:00,134.66,135.63,133.89,134.935,769783
2022-01-06 10:00:00,136.71,136.7406,134.55,134.665,679411
2022-01-06 09:45:00,138.2,138.4099,135.73,136.79,932284
2022-01-06 09:30:00,138.21,138.21,137.77,138.07,7804
2022-01-06 09:15:00,138.11,138.11,138.1,138.1,1838
2022-01-06 09:00:00,137.85,138.0,137.85,138.0,3355
2022-01-06 08:45:00,138.11,138.11,138.0,138.0,1411
2022-01-06 08:30:00,138.15,138.3,138.1,138.3,2622
2022-01-06 08:15:00,137.8612,138.09,137.71,138.09,3913
2022-01-06 08:00:00,138.09,138.09,138.09,138.09,108
2022-01-06 07:45:00,137.9,137.9,137.86,137.86,692
2022-01-06 07:30:00,138.08,138.08,138.08,138.08,101
2022-01-06 07:15:00,137.87,137.87,137.87,137.87,200
2022-01-06 06:30:00,138.0,138.0,138.0,138.0,277
2022-01-06 05:00:00,137.6,137.6,137.6,137.6,275
